trial,time,depot_id,drone_ids,lat,lon,num_drones
91,16,3,dn7,37.718779,-122.462401,1
91,17,1,dn3,37.774524,-122.473656,1
91,17,2,dn6,37.751751,-122.410654,1
91,17,5,dn14,37.739611,-122.492203,1
91,18,5,dn14,37.739611,-122.492203,1
91,19,5,dn14,37.739611,-122.492203,1
91,20,5,dn14,37.739611,-122.492203,1
91,21,5,dn14,37.739611,-122.492203,1
91,22,5,dn14,37.739611,-122.492203,1
91,23,1,dn3,37.774524,-122.473656,1
91,23,4,dn12,37.78929,-122.426797,1
91,23,5,dn14,37.739611,-122.492203,1
91,24,4,dn10,37.78929,-122.426797,1
91,26,1,dn1,37.774524,-122.473656,1
91,26,2,dn4,37.751751,-122.410654,1
91,26,4,dn11,37.78929,-122.426797,1
91,27,1,dn1,37.774524,-122.473656,1
91,27,2,dn4,37.751751,-122.410654,1
91,27,4,dn11,37.78929,-122.426797,1
91,27,5,dn13;dn15,37.739611,-122.492203,2
91,28,1,dn1,37.774524,-122.473656,1
91,28,3,dn8,37.718779,-122.462401,1
91,28,4,dn11,37.78929,-122.426797,1
91,28,5,dn15,37.739611,-122.492203,1
91,29,1,dn1,37.774524,-122.473656,1
91,29,3,dn8;dn9,37.718779,-122.462401,2
91,29,4,dn11,37.78929,-122.426797,1
91,29,5,dn15,37.739611,-122.492203,1
91,30,1,dn1,37.774524,-122.473656,1
91,30,3,dn8;dn9,37.718779,-122.462401,2
91,30,4,dn11,37.78929,-122.426797,1
91,30,5,dn15,37.739611,-122.492203,1
91,31,1,dn1,37.774524,-122.473656,1
91,31,3,dn8;dn9,37.718779,-122.462401,2
91,31,5,dn15,37.739611,-122.492203,1
91,32,3,dn8;dn9,37.718779,-122.462401,2
91,32,5,dn15,37.739611,-122.492203,1
91,33,3,dn8;dn9,37.718779,-122.462401,2
91,33,5,dn14;dn15,37.739611,-122.492203,2
91,34,1,dn2,37.774524,-122.473656,1
91,34,3,dn8;dn9,37.718779,-122.462401,2
91,34,5,dn14;dn15,37.739611,-122.492203,2
91,35,1,dn2,37.774524,-122.473656,1
91,35,3,dn8;dn9,37.718779,-122.462401,2
91,35,5,dn14;dn15,37.739611,-122.492203,2
91,36,3,dn8;dn9,37.718779,-122.462401,2
91,36,5,dn14;dn15,37.739611,-122.492203,2
91,37,3,dn8;dn9,37.718779,-122.462401,2
91,37,5,dn14;dn15,37.739611,-122.492203,2
91,38,3,dn8;dn9,37.718779,-122.462401,2
91,38,5,dn14;dn15,37.739611,-122.492203,2
91,39,3,dn8;dn9,37.718779,-122.462401,2
91,39,5,dn13;dn14;dn15,37.739611,-122.492203,3
91,40,1,dn1,37.774524,-122.473656,1
91,40,2,dn5,37.751751,-122.410654,1
91,40,3,dn7;dn9,37.718779,-122.462401,2
91,40,5,dn13;dn14;dn15,37.739611,-122.492203,3
91,41,1,dn1,37.774524,-122.473656,1
91,41,3,dn9,37.718779,-122.462401,1
91,41,5,dn13;dn14;dn15,37.739611,-122.492203,3
91,42,1,dn1,37.774524,-122.473656,1
91,42,3,dn9,37.718779,-122.462401,1
91,42,5,dn13;dn14;dn15,37.739611,-122.492203,3
91,43,1,dn1,37.774524,-122.473656,1
91,43,3,dn9,37.718779,-122.462401,1
91,43,5,dn13;dn14;dn15,37.739611,-122.492203,3
91,44,1,dn1,37.774524,-122.473656,1
91,44,3,dn9,37.718779,-122.462401,1
91,44,5,dn13;dn14;dn15,37.739611,-122.492203,3
91,45,3,dn9,37.718779,-122.462401,1
91,45,5,dn13;dn14;dn15,37.739611,-122.492203,3
91,46,5,dn13;dn14;dn15,37.739611,-122.492203,3
91,47,5,dn14;dn15,37.739611,-122.492203,2
91,48,5,dn15,37.739611,-122.492203,1
91,49,2,dn4,37.751751,-122.410654,1
