trial,time,depot_id,pkg_id,pkg_lat,pkg_lon,depot_lat,depot_lon,distance,approx_travel_time
74,19,5,pkg30,37.75828990518224,-122.50578182184005,37.739611,-122.492203,2.3752439588995733,6
74,20,5,pkg30,37.75828990518224,-122.50578182184005,37.739611,-122.492203,2.3752439588995733,6
74,23,4,pkg32,37.76682026099053,-122.4548545827415,37.78929,-122.426797,3.4808850552806656,8
74,25,5,pkg31,37.72509339550732,-122.47267652054184,37.739611,-122.492203,2.3369251646036346,6
74,26,1,pkg29,37.795929006404556,-122.4900957905292,37.774524,-122.473656,2.7605079927091802,6
74,26,1,pkg34,37.75717459994204,-122.49483987982566,37.774524,-122.473656,2.6586154166326925,6
74,26,4,pkg33,37.761347300954604,-122.41832243777685,37.78929,-122.426797,3.1679962596034144,7
74,27,5,pkg34,37.75717459994204,-122.49483987982566,37.739611,-122.492203,1.9499800984305322,5
74,32,1,pkg35,37.78210393831966,-122.45918427521138,37.774524,-122.473656,1.5127806296129993,4
74,32,1,pkg36,37.76736461108906,-122.45270962385484,37.774524,-122.473656,1.988876501462968,5
74,32,4,pkg36,37.76736461108906,-122.45270962385484,37.78929,-122.426797,3.308084772181502,8
74,33,4,pkg37,37.79595047395387,-122.4033579717587,37.78929,-122.426797,2.1700134479924937,5
74,34,3,pkg38,37.74520475445585,-122.41794115850624,37.718779,-122.462401,4.8488442251027015,11
74,36,3,pkg40,37.720795525315445,-122.48258009474642,37.718779,-122.462401,1.7737648053964057,4
74,39,5,pkg42,37.723272424736656,-122.44062594951342,37.739611,-122.492203,4.8450777575073065,11
74,42,5,pkg45,37.75717438885507,-122.50162726880201,37.739611,-122.492203,2.103404914739981,5
74,44,2,pkg39,37.788790097974534,-122.41622248567407,37.751751,-122.410654,4.112281199799562,9
74,44,2,pkg43,37.74033746952812,-122.3993452287147,37.751751,-122.410654,1.5986023755447984,4
74,44,2,pkg46,37.762906926103064,-122.42925113150928,37.751751,-122.410654,2.0347123036083556,5
74,44,2,pkg47,37.70802421967484,-122.42049485326132,37.751751,-122.410654,4.8966949989979565,11
74,44,3,pkg47,37.70802421967484,-122.42049485326132,37.718779,-122.462401,3.8426870428318844,9
74,44,4,pkg41,37.78627966622164,-122.46120471667643,37.78929,-122.426797,3.016285713052381,7
74,44,4,pkg44,37.793297007804505,-122.4716776612358,37.78929,-122.426797,3.934992215317915,9
74,44,4,pkg46,37.762906926103064,-122.42925113150928,37.78929,-122.426797,2.916587942825418,7
74,48,1,pkg44,37.793297007804505,-122.4716776612358,37.774524,-122.473656,2.0768883233354773,5
74,48,1,pkg46,37.762906926103064,-122.42925113150928,37.774524,-122.473656,4.076673518862071,9
74,48,1,pkg49,37.79090985148319,-122.42548112330238,37.774524,-122.473656,4.569518969464674,10
74,48,1,pkg50,37.735669867205466,-122.49475054629922,37.774524,-122.473656,4.661826246090951,10
74,48,3,pkg50,37.735669867205466,-122.49475054629922,37.718779,-122.462401,3.379862649608059,8
74,49,5,pkg51,37.75784960409499,-122.45976625022973,37.739611,-122.492203,3.4694542348005095,8
74,50,2,pkg43,37.74033746952812,-122.3993452287147,37.751751,-122.410654,1.5986023755447984,4
74,50,2,pkg46,37.762906926103064,-122.42925113150928,37.751751,-122.410654,2.0347123036083556,5
74,50,2,pkg48,37.77114489954007,-122.3951608729977,37.751751,-122.410654,2.5288050223071674,6
74,50,2,pkg49,37.79090985148319,-122.42548112330238,37.751751,-122.410654,4.506390579186565,10
74,52,1,pkg46,37.762906926103064,-122.42925113150928,37.774524,-122.473656,4.076673518862071,9
74,52,1,pkg49,37.79090985148319,-122.42548112330238,37.774524,-122.473656,4.569518969464674,10
74,52,1,pkg52,37.75403463257003,-122.43454477573097,37.774524,-122.473656,4.089748156093069,9
74,55,3,pkg52,37.75403463257003,-122.43454477573097,37.718779,-122.462401,4.583052757741252,10
74,59,5,pkg56,37.782894450985836,-122.49934140530793,37.739611,-122.492203,4.812367039148828,11
74,60,4,pkg48,37.77114489954007,-122.3951608729977,37.78929,-122.426797,3.406359329649745,8
74,60,4,pkg53,37.78619209027805,-122.41597373076347,37.78929,-122.426797,1.0029849430041797,3
74,60,4,pkg54,37.78173851267094,-122.39835452108736,37.78929,-122.426797,2.6144687045626687,6
74,61,3,pkg57,37.73092126415964,-122.43580832338621,37.718779,-122.462401,2.677460307935187,6
74,63,1,pkg58,37.77733953855214,-122.46666365882152,37.774524,-122.473656,0.6838342741377924,2
74,64,5,pkg59,37.76498791116121,-122.44494895806604,37.739611,-122.492203,4.978903473936179,11
74,68,2,pkg54,37.78173851267094,-122.39835452108736,37.751751,-122.410654,3.4754933368025607,8
74,68,2,pkg55,37.74613397884034,-122.40452262960345,37.751751,-122.410654,0.8180564094170314,2
74,68,3,pkg60,37.717969272131995,-122.48345169555778,37.718779,-122.462401,1.8380266296617518,4
74,71,5,pkg63,37.77815369687565,-122.48673035858029,37.739611,-122.492203,4.276008338035004,10
74,72,1,pkg61,37.79330619030539,-122.460786244454,37.774524,-122.473656,2.354812112534392,6
74,72,1,pkg64,37.749046750206176,-122.43295652134672,37.774524,-122.473656,4.525237261982267,10
74,74,4,pkg62,37.75025335015938,-122.40238273525479,37.78929,-122.426797,4.801265265122394,11
74,74,4,pkg64,37.749046750206176,-122.43295652134672,37.78929,-122.426797,4.469191901299498,10
74,77,1,pkg64,37.749046750206176,-122.43295652134672,37.774524,-122.473656,4.525237261982267,10
74,77,5,pkg65,37.712021524594306,-122.47242855346298,37.739611,-122.492203,3.4966762207160706,8
74,81,3,pkg66,37.72010894636858,-122.47777383563151,37.718779,-122.462401,1.3486398696942103,3
74,81,3,pkg67,37.725621019080634,-122.4972023893994,37.718779,-122.462401,3.1271040805311134,7
74,82,1,pkg69,37.74712840791446,-122.48394170100674,37.774524,-122.473656,3.1506548546619526,7
74,82,2,pkg68,37.7533163341527,-122.40117013952444,37.751751,-122.410654,0.8445256230438389,2
74,83,2,pkg70,37.76006637103055,-122.4379546658634,37.751751,-122.410654,2.550064147849526,6
74,83,3,pkg67,37.725621019080634,-122.4972023893994,37.718779,-122.462401,3.1271040805311134,7
74,85,5,pkg71,37.74141508513702,-122.49724356940665,37.739611,-122.492203,0.4823714515627778,2
74,85,5,pkg72,37.73950658649651,-122.49924134484147,37.739611,-122.492203,0.6137522948474894,2
74,86,5,pkg72,37.73950658649651,-122.49924134484147,37.739611,-122.492203,0.6137522948474894,2
74,90,1,pkg74,37.78445552694729,-122.43469354404581,37.774524,-122.473656,3.567120481184292,8
74,91,3,pkg75,37.72738939984248,-122.46395387520296,37.718779,-122.462401,0.9589056937224681,3
74,92,3,pkg76,37.7372341386927,-122.44278405789173,37.718779,-122.462401,2.6580621725193243,6
74,94,3,pkg77,37.727442232114335,-122.43380023077133,37.718779,-122.462401,2.670625685525639,6
74,96,1,pkg78,37.787466006204305,-122.48978747381857,37.774524,-122.473656,2.002852848284065,5
74,98,1,pkg79,37.7677806613792,-122.47738179150844,37.774524,-122.473656,0.8112709655732405,2
75,0,1,pkg2,37.77391631880881,-122.4819301937077,37.774524,-122.473656,0.7241632603159139,2
75,0,1,pkg5,37.76477355924552,-122.4350198880132,37.774524,-122.473656,3.5347984115531843,8
75,0,1,pkg8,37.79630480552969,-122.42470954266236,37.774524,-122.473656,4.8938223878645974,11
75,0,1,pkg10,37.732290002764714,-122.48019834106225,37.774524,-122.473656,4.691112048152125,11
75,0,1,pkg11,37.74808439483427,-122.46219194218193,37.774524,-122.473656,3.081526619377782,7
75,0,1,pkg12,37.7610852405687,-122.45342358357483,37.774524,-122.473656,2.303263472533596,5
75,0,1,pkg18,37.74771011169157,-122.50390354109732,37.774524,-122.473656,3.961359258732236,9
75,0,1,pkg19,37.73798476460163,-122.48981740431864,37.774524,-122.473656,4.2677755695819215,10
75,0,1,pkg22,37.74536557417965,-122.47159070622767,37.774524,-122.473656,3.2197546354225923,7
75,0,2,pkg1,37.78014157552541,-122.40293932773004,37.751751,-122.410654,3.2014355732392388,7
75,0,2,pkg4,37.788847778478086,-122.40668279012358,37.751751,-122.410654,4.104529443766304,9
75,0,2,pkg6,37.72872839404929,-122.43413381139666,37.751751,-122.410654,3.2610651707711273,7
75,0,2,pkg9,37.789460113286,-122.413245948803,37.751751,-122.410654,4.163558655267192,9
75,0,2,pkg11,37.74808439483427,-122.46219194218193,37.751751,-122.410654,4.511009568051442,10
75,0,2,pkg14,37.71744902712163,-122.41903327825818,37.751751,-122.410654,3.851750631138027,9
75,0,2,pkg15,37.73883498988774,-122.42987607406077,37.751751,-122.410654,2.1991857605532315,5
75,0,2,pkg16,37.71809838576363,-122.42427822780124,37.751751,-122.410654,3.895814437701826,9
75,0,2,pkg21,37.72669896252662,-122.41402340985475,37.751751,-122.410654,2.777570996213259,6
