trial,time,time_assigned,drone_id,depot_id,pkg_id,agent_tw_earliest_time,agent_tw_latest_time,agent_tw_avail,reward,true_return_time,true_delivery_time,success_prob,approx_travel_time,true_travel_time
0,0,0.0,dn1,1,pkg2,8.0,17.0,20,8.065044950046229,9.0,8.0,1.0,3,1.0
0,0,0.0,dn2,1,pkg6,9.0,18.0,23,8.065044950046229,16.0,9.0,1.0,5,7.0
0,0,0.0,dn3,1,pkg16,5.0,12.0,19,8.065044950046229,18,9,0.9987148696173,7,9
0,0,0.0,dn4,2,pkg13,5.0,14.0,25,8.065044950046229,28,14,0.7621793903595921,11,14
0,1,1.0,dn5,2,pkg17,6.0,13.0,16,8.065044950046229,10.0,6.0,1.0,3,4.0
0,1,1.0,dn6,2,pkg21,6.0,12.0,21,8.065044950046229,17,9,0.7169814111499796,9,8
0,1,1.0,dn9,3,pkg5,10.0,19.0,27,8.065044950046229,18.0,10.0,1.0,8,8.0
0,1,1.0,dn10,4,pkg11,8.0,15.0,21,8.065044950046229,15,8,1.0,6,7
0,1,1.0,dn11,4,pkg8,8.0,14.0,23,8.065044950046229,15,8,0.8942105026999628,9,7
0,1,1.0,dn12,4,pkg4,8.0,16.0,27,8.065044950046229,21,11,0.8368717887665349,11,10
0,1,1.0,dn13,5,pkg9,5.0,12.0,18,8.065044950046229,13,7,1.0,6,6
0,1,1.0,dn14,5,pkg19,6.0,15.0,19,8.065044950046229,8.0,6.0,1.0,4,2.0
0,1,1.0,dn15,5,pkg15,7.0,16.0,20,8.065044950046229,11.0,7.0,1.0,4,4.0
0,1,1.0,dn8,3,pkg3,8.0,15.0,18,8.065044950046229,9.0,8.0,1.0,3,1.0
0,1,1.0,dn7,3,pkg1,8.0,18.0,21,8.065044950046229,12.0,8.0,1.0,3,4.0
0,8,8.0,dn14,5,pkg20,9.0,19.0,26,8.065044950046229,30,19,0.9623380203040381,7,11
0,9,9.0,dn1,1,pkg7,7.0,15.0,17,8.065044950046229,15,12,1.0,2,3
0,9,9.0,dn8,3,pkg22,9.0,19.0,29,8.065044950046229,35,22,0.5,10,13
0,10,10.0,dn5,2,pkg10,7.0,17.0,26,8.065044950046229,30,20,0.2830185888500204,9,10
0,11,11.0,dn15,5,pkg24,9.0,18.0,26,8.065044950046229,29,20,0.3754003527381465,8,9
0,12,12.0,dn7,3,pkg18,10.0,18.0,25,8.065044950046229,16,14,0.35801294300307457,7,2
0,13,13.0,dn13,5,pkg28,19.0,27.0,37,8.065044950046229,41,27,0.8638529812987656,10,14
0,15,15.0,dn1,1,pkg29,18.0,24.0,29,8.065044950046229,25,20,1.0,5,5
0,15,15.0,dn10,4,pkg23,9.0,16.0,23,8.065044950046229,27,21,0.0,7,6
0,15,15.0,dn11,4,pkg12,10.0,17.0,28,8.065044950046229,43,29,0.0,11,14
0,16,16.0,dn2,1,pkg26,13.0,22.0,28,8.065044950046229,32,24,0.5,6,8
0,16,16.0,dn7,3,pkg31,20.0,25.0,31,8.065044950046229,28,22,0.9276480006968348,6,6
0,17,17.0,dn6,2,pkg30,20.0,28.0,38,8.065044950046229,39,28,0.6000193206335656,10,11
0,18,18.0,dn3,1,pkg33,28.0,36.0,44,8.065044950046229,34.0,28.0,1.0,8,6.0
0,18,18.0,dn9,3,pkg32,26.0,33.0,35,8.065044950046229,29.0,26.0,1.0,2,3.0
0,25,25.0,dn12,4,pkg34,31.0,38.0,46,8.065044950046229,37,31,0.981497059608109,8,6
0,28,28.0,dn4,2,pkg36,35.0,41.0,47,8.065044950046229,42,35,1.0,6,7
0,28,28.0,dn7,3,pkg35,30.0,37.0,39,8.065044950046229,32,30,1.0,2,2
0,29,29.0,dn15,5,pkg37,38.0,46.0,50,8.065044950046229,43.0,38.0,1.0,4,5.0
0,30,30.0,dn14,5,pkg38,36.0,41.0,44,8.065044950046229,40.0,36.0,1.0,3,4.0
0,32,32.0,dn7,3,pkg40,38.0,43.0,48,8.065044950046229,39.0,38.0,1.0,5,1.0
0,32,32.0,dn10,4,pkg39,36.0,45.0,49,8.065044950046229,38.0,36.0,1.0,4,2.0
0,34,34.0,dn1,1,pkg41,38.0,45.0,53,8.065044950046229,46,40,0.8454987064453288,8,6
0,36,36.0,dn2,1,pkg42,43.0,53.0,59,8.065044950046229,47.0,43.0,1.0,6,4.0
0,39,39.0,dn6,2,pkg43,48.0,53.0,57,8.065044950046229,52.0,48.0,1.0,4,4.0
0,40,40.0,dn3,1,pkg44,49.0,58.0,64,8.065044950046229,53.0,49.0,1.0,6,4.0
0,44,44.0,dn13,5,pkg45,51.0,61.0,66,8.065044950046229,62,53,1.0,5,9
0,46,46.0,dn4,2,pkg46,51.0,60.0,68,8.065044950046229,70,58,1.0,8,12
0,47,47.0,dn2,1,pkg47,57.0,67.0,78,8.065044950046229,83,65,1.0,11,18
0,50,50.0,dn7,3,pkg48,56.0,65.0,70,8.065044950046229,59.0,56.0,1.0,5,3.0
0,51,51.0,dn5,2,pkg49,60.0,66.0,72,8.065044950046229,64.0,60.0,1.0,6,4.0
0,54,54.0,dn8,3,pkg50,62.0,68.0,74,8.065044950046229,65.0,62.0,1.0,6,3.0
0,55,55.0,dn6,2,pkg51,59.0,69.0,70,8.065044950046229,60.0,59.0,1.0,1,1.0
0,56,56.0,dn14,5,pkg52,62.0,68.0,78,8.065044950046229,84,70,0.6964162111435814,11,14
0,56,56.0,dn9,3,pkg53,65.0,75.0,81,8.065044950046229,71.0,65.0,1.0,6,6.0
0,60,60.0,dn7,3,pkg54,65.0,70.0,79,8.065044950046229,82,71,0.6109752255499895,9,11
0,60,60.0,dn10,4,pkg56,65.0,73.0,82,8.065044950046229,76,68,0.8942105026999628,9,8
0,60,60.0,dn11,4,pkg55,68.0,77.0,86,8.065044950046229,84,72,1.0,9,12
0,62,62.0,dn13,5,pkg57,68.0,75.0,77,8.065044950046229,70.0,68.0,1.0,2,2.0
0,63,63.0,dn1,1,pkg58,69.0,78.0,86,8.065044950046229,87,75,1.0,8,12
0,67,67.0,dn5,2,pkg59,71.0,78.0,81,8.065044950046229,74.0,71.0,1.0,3,3.0
0,67,67.0,dn6,2,pkg60,72.0,80.0,89,8.065044950046229,89,78,0.8942105026999628,9,11
0,71,71.0,dn9,3,pkg61,76.0,85.0,95,8.065044950046229,83,77,0.8638529812987656,10,6
0,74,74.0,dn4,2,pkg63,81.0,91.0,101,8.065044950046229,92,83,0.9972791575161781,10,9
0,74,74.0,dn8,3,pkg62,82.0,91.0,100,8.065044950046229,87.0,82.0,1.0,9,5.0
0,82,82.0,dn7,3,pkg64,88.0,94.0,100,8.065044950046229,93.0,88.0,1.0,6,5.0
0,85,85.0,dn9,3,pkg65,90.0,100.0,111,8.065044950046229,113,99,0.8368717887665349,11,14
0,85,85.0,dn5,2,pkg66,93.0,101.0,111,8.065044950046229,109,97,0.9733308694771554,10,12
0,86,86.0,dn10,4,pkg67,92.0,101.0,111,8.065044950046229,116,101,0.9276480006968348,10,15
0,94,94.0,dn4,2,pkg69,103.0,109.0,117,8.065044950046229,110.0,103.0,1.0,8,7.0
0,94,94.0,dn6,2,pkg68,103.0,113.0,119,8.065044950046229,109.0,103.0,1.0,6,6.0
0,99,99.0,dn1,1,pkg70,107.0,116.0,125,8.065044950046229,121,110,1.0,9,11
1,0,0.0,dn4,2,pkg11,5.0,15.0,23,8.065044950046229,24,12,1.0,8,12
1,0,0.0,dn10,4,pkg13,9.0,15.0,19,8.065044950046229,12.0,9.0,1.0,4,3.0
1,0,0.0,dn11,4,pkg18,6.0,15.0,19,8.065044950046229,11.0,6.0,1.0,4,5.0
1,0,0.0,dn12,4,pkg7,5.0,12.0,19,8.065044950046229,12,6,0.9987148696173,7,6
1,0,0.0,dn13,5,pkg10,5.0,11.0,19,8.065044950046229,10,5,0.8454987064453288,8,5
1,0,0.0,dn14,5,pkg16,5.0,13.0,22,8.065044950046229,28,14,0.8942105026999628,9,14
1,0,0.0,dn15,5,pkg9,6.0,14.0,19,8.065044950046229,12,6,1.0,5,6
1,1,1.0,dn1,1,pkg21,7.0,13.0,16,8.065044950046229,11.0,7.0,1.0,3,4.0
1,1,1.0,dn2,1,pkg3,7.0,12.0,18,8.065044950046229,13,7,1.0,6,6
1,1,1.0,dn3,1,pkg14,10.0,18.0,23,8.065044950046229,16.0,10.0,1.0,5,6.0
1,1,1.0,dn5,2,pkg15,6.0,12.0,14,8.065044950046229,8.0,6.0,1.0,2,2.0
1,1,1.0,dn6,2,pkg6,6.0,16.0,19,8.065044950046229,9.0,6.0,1.0,3,3.0
1,1,1.0,dn7,3,pkg17,9.0,18.0,26,8.065044950046229,13.0,9.0,1.0,8,4.0
1,1,1.0,dn9,3,pkg19,8.0,15.0,18,8.065044950046229,10.0,8.0,1.0,3,2.0
1,1,1.0,dn8,3,pkg2,9.0,17.0,19,8.065044950046229,11.0,9.0,1.0,2,2.0
1,8,8.0,dn5,2,pkg22,8.0,16.0,19,8.065044950046229,10,9,1.0,3,1
1,9,9.0,dn6,2,pkg25,18.0,26.0,35,8.065044950046229,25.0,18.0,1.0,9,7.0
1,10,10.0,dn5,2,pkg23,12.0,22.0,32,8.065044950046229,32,21,0.6964162111435814,10,11
1,10,10.0,dn9,3,pkg5,9.0,16.0,19,8.065044950046229,18,14,1.0,3,4
1,10,10.0,dn13,5,pkg1,9.0,14.0,19,8.065044950046229,26,18,0.3035837888564185,5,8
1,11,11.0,dn1,1,pkg4,8.0,13.0,21,8.065044950046229,25,18,0.0,8,7
1,11,11.0,dn8,3,pkg24,11.0,21.0,30,8.065044950046229,39,25,0.6109752255499895,9,14
1,11,11.0,dn11,4,pkg8,10.0,15.0,18,8.065044950046229,15,13,0.8130495168499705,3,2
1,12,12.0,dn12,4,pkg12,9.0,14.0,24,8.065044950046229,44,28,0.0,10,16
1,12,12.0,dn15,5,pkg20,10.0,17.0,26,8.065044950046229,36,24,0.10578949730003717,9,12
1,13,13.0,dn2,1,pkg26,18.0,28.0,34,8.065044950046229,25,19,1.0,6,6
1,15,15.0,dn7,3,pkg27,22.0,30.0,32,8.065044950046229,24.0,22.0,1.0,2,2.0
1,16,16.0,dn3,1,pkg28,25.0,31.0,37,8.065044950046229,29.0,25.0,1.0,6,4.0
1,18,18.0,dn9,3,pkg29,27.0,34.0,43,8.065044950046229,35.0,27.0,1.0,9,8.0
1,24,24.0,dn4,2,pkg31,30.0,39.0,45,8.065044950046229,35.0,30.0,1.0,6,5.0
1,24,24.0,dn7,3,pkg30,27.0,32.0,34,8.065044950046229,29.0,27.0,1.0,2,2.0
1,25,25.0,dn1,1,pkg32,33.0,38.0,49,8.065044950046229,45,35,0.6793222358514858,11,10
1,29,29.0,dn7,3,pkg33,39.0,46.0,57,8.065044950046229,49,39,0.9508759758087104,11,10
1,34,34.0,dn5,2,pkg35,42.0,50.0,51,8.065044950046229,43.0,42.0,1.0,1,1.0
1,34,34.0,dn6,2,pkg34,42.0,49.0,53,8.065044950046229,45.0,42.0,1.0,4,3.0
1,35,35.0,dn9,3,pkg36,45.0,52.0,58,8.065044950046229,55,45,1.0,6,10
1,40,40.0,dn2,1,pkg37,46.0,56.0,61,8.065044950046229,49.0,46.0,1.0,5,3.0
1,41,41.0,dn4,2,pkg38,46.0,55.0,58,8.065044950046229,48.0,46.0,1.0,3,2.0
1,43,43.0,dn10,4,pkg39,52.0,62.0,73,8.065044950046229,77,60,0.9995621140415759,11,17
1,44,44.0,dn8,3,pkg40,49.0,58.0,63,8.065044950046229,58,51,1.0,5,7
1,44,44.0,dn12,4,pkg41,49.0,57.0,68,8.065044950046229,66,55,0.6793222358514858,11,11
1,45,45.0,dn1,1,pkg42,52.0,62.0,72,8.065044950046229,63,54,0.9972791575161781,10,9
1,47,47.0,dn5,2,pkg43,51.0,59.0,61,8.065044950046229,54.0,51.0,1.0,2,3.0
1,48,48.0,dn13,5,pkg44,56.0,64.0,71,8.065044950046229,60.0,56.0,1.0,7,4.0
1,51,51.0,dn2,1,pkg45,55.0,60.0,66,8.065044950046229,69,60,0.9276480006968348,6,9
1,54,54.0,dn7,3,pkg46,58.0,63.0,68,8.065044950046229,64,59,1.0,5,5
1,58,58.0,dn3,1,pkg47,63.0,71.0,76,8.065044950046229,66.0,63.0,1.0,5,3.0
1,58,58.0,dn15,5,pkg48,65.0,75.0,85,8.065044950046229,71.0,65.0,0.9972791575161781,10,6.0
1,60,60.0,dn4,2,pkg50,70.0,78.0,84,8.065044950046229,78.0,70.0,1.0,6,8.0
1,60,60.0,dn5,2,pkg49,64.0,72.0,81,8.065044950046229,78,69,0.8130495168499705,9,9
1,61,61.0,dn11,4,pkg51,70.0,79.0,88,8.065044950046229,89,75,1.0,9,14
1,64,64.0,dn6,2,pkg52,72.0,82.0,90,8.065044950046229,78.0,72.0,1.0,8,6.0
1,67,67.0,dn7,3,pkg53,72.0,78.0,89,8.065044950046229,87,77,0.5,11,10
1,69,69.0,dn12,4,pkg54,73.0,80.0,82,8.065044950046229,76.0,73.0,1.0,2,3.0
1,70,70.0,dn13,5,pkg55,74.0,80.0,84,8.065044950046229,77.0,74.0,1.0,4,3.0
1,75,75.0,dn14,5,pkg58,80.0,86.0,88,8.065044950046229,83.0,80.0,1.0,2,3.0
1,77,77.0,dn10,4,pkg59,83.0,92.0,100,8.065044950046229,91,84,1.0,8,7
1,77,77.0,dn12,4,pkg56,77.0,82.0,90,8.065044950046229,103,90,0.15450129355467118,8,13
1,78,78.0,dn4,2,pkg57,81.0,89.0,95,8.065044950046229,94,86,1.0,6,8
1,82,82.0,dn5,2,pkg60,90.0,98.0,101,8.065044950046229,93.0,90.0,1.0,3,3.0
1,84,84.0,dn1,1,pkg61,91.0,101.0,109,8.065044950046229,100,92,1.0,8,8
1,86,86.0,dn2,1,pkg62,93.0,100.0,102,8.065044950046229,96.0,93.0,1.0,2,3.0
1,86,86.0,dn14,5,pkg63,94.0,99.0,108,8.065044950046229,99.0,94.0,0.8942105026999628,9,5.0
1,90,90.0,dn3,1,pkg64,94.0,104.0,107,8.065044950046229,95.0,94.0,1.0,3,1.0
1,90,90.0,dn13,5,pkg65,100.0,107.0,114,8.065044950046229,109.0,100.0,1.0,7,9.0
1,92,92.0,dn15,5,pkg66,101.0,108.0,116,8.065044950046229,105.0,101.0,1.0,8,4.0
1,93,93.0,dn7,3,pkg67,97.0,104.0,109,8.065044950046229,99.0,97.0,1.0,5,2.0
1,94,94.0,dn4,2,pkg68,104.0,111.0,118,8.065044950046229,113.0,104.0,1.0,7,9.0
1,98,98.0,dn6,2,pkg70,106.0,113.0,124,8.065044950046229,128,113,0.8368717887665349,11,15
1,98,98.0,dn10,4,pkg69,104.0,110.0,114,8.065044950046229,108.0,104.0,1.0,4,4.0
2,0,0.0,dn4,2,pkg19,9.0,18.0,23,8.065044950046229,13.0,9.0,1.0,5,4.0
2,0,0.0,dn5,2,pkg14,5.0,14.0,23,8.065044950046229,28,14,0.9554953287499572,9,14
2,0,0.0,dn13,5,pkg18,5.0,13.0,17,8.065044950046229,9.0,5.0,1.0,4,4.0
2,0,0.0,dn14,5,pkg13,5.0,12.0,18,8.065044950046229,7.0,5.0,1.0,6,2.0
2,0,0.0,dn15,5,pkg12,5.0,10.0,19,8.065044950046229,20,10,0.6109752255499895,9,10
2,1,1.0,dn1,1,pkg8,10.0,15.0,18,8.065044950046229,13.0,10.0,1.0,3,3.0
2,1,1.0,dn2,1,pkg17,10.0,17.0,21,8.065044950046229,14.0,10.0,1.0,4,4.0
2,1,1.0,dn6,2,pkg9,7.0,15.0,21,8.065044950046229,17,9,1.0,6,8
2,1,1.0,dn7,3,pkg10,6.0,11.0,15,8.065044950046229,10.0,6.0,1.0,4,4.0
2,1,1.0,dn8,3,pkg11,10.0,19.0,24,8.065044950046229,15.0,10.0,1.0,5,5.0
2,1,1.0,dn9,3,pkg3,10.0,19.0,25,8.065044950046229,16.0,10.0,1.0,6,6.0
2,1,1.0,dn10,4,pkg2,5.0,11.0,16,8.065044950046229,17,9,1.0,5,8
2,1,1.0,dn11,4,pkg20,7.0,16.0,19,8.065044950046229,10.0,7.0,1.0,3,3.0
2,1,1.0,dn12,4,pkg21,7.0,16.0,20,8.065044950046229,12.0,7.0,1.0,4,5.0
2,1,1.0,dn3,1,pkg6,6.0,12.0,17,8.065044950046229,9.0,6.0,1.0,5,3.0
2,7,7.0,dn14,5,pkg22,8.0,15.0,20,8.065044950046229,19,13,0.9733308694771554,5,6
2,9,9.0,dn3,1,pkg7,9.0,15.0,21,8.065044950046229,23,16,0.5,6,7
2,9,9.0,dn13,5,pkg16,10.0,18.0,25,8.065044950046229,15,12,0.7734130932254845,7,3
2,10,10.0,dn7,3,pkg27,15.0,20.0,29,8.065044950046229,22,16,0.6109752255499895,9,6
2,10,10.0,dn11,4,pkg24,14.0,22.0,31,8.065044950046229,20,15,0.8130495168499705,9,5
2,12,12.0,dn12,4,pkg28,17.0,23.0,30,8.065044950046229,36,24,0.9623380203040381,7,12
2,13,13.0,dn1,1,pkg23,10.0,15.0,16,8.065044950046229,15,14,1.0,1,1
2,13,13.0,dn4,2,pkg15,6.0,15.0,25,8.065044950046229,23,18,0.0,10,5
2,14,14.0,dn2,1,pkg25,16.0,25.0,29,8.065044950046229,22,18,1.0,4,4
2,15,15.0,dn1,1,pkg29,23.0,31.0,35,8.065044950046229,29.0,23.0,1.0,4,6.0
2,15,15.0,dn8,3,pkg26,17.0,23.0,34,8.065044950046229,35,25,0.2378206096404078,11,10
2,17,17.0,dn6,2,pkg30,22.0,29.0,35,8.065044950046229,31,24,1.0,6,7
2,17,17.0,dn10,4,pkg31,25.0,32.0,37,8.065044950046229,32.0,25.0,1.0,5,7.0
2,20,20.0,dn15,5,pkg32,26.0,35.0,38,8.065044950046229,30.0,26.0,1.0,3,4.0
2,22,22.0,dn7,3,pkg33,31.0,36.0,43,8.065044950046229,34.0,31.0,1.0,7,3.0
2,25,25.0,dn4,2,pkg35,31.0,41.0,50,8.065044950046229,45,35,1.0,9,10
2,25,25.0,dn11,4,pkg34,32.0,39.0,41,8.065044950046229,34.0,32.0,1.0,2,2.0
2,28,28.0,dn2,1,pkg37,38.0,47.0,57,8.065044950046229,56,42,1.0,10,14
2,28,28.0,dn5,2,pkg36,32.0,41.0,46,8.065044950046229,40,34,1.0,5,6
2,29,29.0,dn9,3,pkg38,38.0,44.0,55,8.065044950046229,55,42,0.8368717887665349,11,13
2,31,31.0,dn3,1,pkg40,39.0,49.0,55,8.065044950046229,47,39,1.0,6,8
2,31,31.0,dn6,2,pkg39,37.0,47.0,57,8.065044950046229,57,44,0.9733308694771554,10,13
2,34,34.0,dn11,4,pkg41,41.0,46.0,53,8.065044950046229,48,41,0.9987148696173,7,7
2,39,39.0,dn1,1,pkg43,47.0,53.0,58,8.065044950046229,53.0,47.0,1.0,5,6.0
2,39,39.0,dn13,5,pkg42,47.0,54.0,60,8.065044950046229,55,47,1.0,6,8
2,42,42.0,dn14,5,pkg44,47.0,57.0,64,8.065044950046229,56,49,1.0,7,7
2,46,46.0,dn10,4,pkg45,55.0,64.0,67,8.065044950046229,58.0,55.0,1.0,3,3.0
2,47,47.0,dn7,3,pkg46,52.0,59.0,63,8.065044950046229,57,52,1.0,4,5
2,47,47.0,dn8,3,pkg47,56.0,65.0,76,8.065044950046229,61.0,56.0,0.9847445937098342,11,5.0
2,48,48.0,dn11,4,pkg48,54.0,62.0,65,8.065044950046229,57.0,54.0,1.0,3,3.0
2,53,53.0,dn1,1,pkg49,61.0,69.0,75,8.065044950046229,64.0,61.0,1.0,6,3.0
2,56,56.0,dn2,1,pkg50,62.0,71.0,75,8.065044950046229,66.0,62.0,1.0,4,4.0
2,61,61.0,dn7,3,pkg51,70.0,78.0,84,8.065044950046229,73.0,70.0,1.0,6,3.0
2,74,74.0,dn1,1,pkg53,84.0,90.0,96,8.065044950046229,87.0,84.0,1.0,6,3.0
2,74,74.0,dn13,5,pkg52,78.0,84.0,89,8.065044950046229,86,80,1.0,5,6
2,78,78.0,dn2,1,pkg54,85.0,90.0,94,8.065044950046229,88.0,85.0,1.0,4,3.0
2,81,81.0,dn7,3,pkg55,85.0,92.0,97,8.065044950046229,88.0,85.0,1.0,5,3.0
2,86,86.0,dn14,5,pkg56,94.0,99.0,102,8.065044950046229,96.0,94.0,1.0,3,2.0
2,86,86.0,dn15,5,pkg57,94.0,104.0,114,8.065044950046229,101.0,94.0,1.0,10,7.0
2,89,89.0,dn2,1,pkg59,94.0,99.0,106,8.065044950046229,99,94,0.8837170879173109,7,5
2,89,89.0,dn7,3,pkg58,98.0,106.0,113,8.065044950046229,109,99,1.0,7,10
2,94,94.0,dn8,3,pkg60,101.0,106.0,112,8.065044950046229,114,104,1.0,6,10
2,94,94.0,dn9,3,pkg61,104.0,110.0,121,8.065044950046229,126,110,0.9006778457052591,11,16
2,95,95.0,dn1,1,pkg62,104.0,112.0,116,8.065044950046229,108.0,104.0,1.0,4,4.0
2,99,99.0,dn2,1,pkg63,107.0,113.0,116,8.065044950046229,108.0,107.0,1.0,3,1.0
3,0,0.0,dn4,2,pkg20,9.0,19.0,26,8.065044950046229,16.0,9.0,1.0,7,7.0
3,0,0.0,dn5,2,pkg22,5.0,13.0,22,8.065044950046229,22,11,0.8942105026999628,9,11
3,0,0.0,dn6,2,pkg10,6.0,16.0,20,8.065044950046229,9.0,6.0,1.0,4,3.0
3,0,0.0,dn7,3,pkg17,9.0,19.0,26,8.065044950046229,15.0,9.0,1.0,7,6.0
3,0,0.0,dn9,3,pkg6,9.0,16.0,24,8.065044950046229,15.0,9.0,1.0,8,6.0
3,0,0.0,dn13,5,pkg5,9.0,17.0,25,8.065044950046229,26,13,1.0,8,13
3,0,0.0,dn14,5,pkg11,6.0,12.0,23,8.065044950046229,12,6,0.5910219106092702,11,6
3,0,0.0,dn8,3,pkg7,6.0,15.0,21,8.065044950046229,16,8,1.0,6,8
3,1,1.0,dn1,1,pkg2,6.0,14.0,20,8.065044950046229,11,6,1.0,6,5
3,1,1.0,dn2,1,pkg23,8.0,17.0,22,8.065044950046229,11.0,8.0,1.0,5,3.0
3,1,1.0,dn3,1,pkg15,9.0,18.0,24,8.065044950046229,17,9,1.0,6,8
3,1,1.0,dn10,4,pkg19,6.0,13.0,15,8.065044950046229,8.0,6.0,1.0,2,2.0
3,1,1.0,dn12,4,pkg3,7.0,12.0,16,8.065044950046229,11.0,7.0,1.0,4,4.0
3,1,1.0,dn15,5,pkg4,7.0,14.0,19,8.065044950046229,13,7,1.0,5,6
3,1,1.0,dn11,4,pkg16,8.0,17.0,21,8.065044950046229,15,8,1.0,4,7
3,8,8.0,dn10,4,pkg24,7.0,17.0,27,8.065044950046229,36,22,0.39998067936643444,10,14
3,9,9.0,dn6,2,pkg8,6.0,15.0,23,8.065044950046229,31,20,0.2578757643113509,8,11
3,11,11.0,dn1,1,pkg13,9.0,19.0,25,8.065044950046229,29,20,0.8130495168499705,6,9
3,11,11.0,dn2,1,pkg26,15.0,20.0,30,8.065044950046229,27,19,0.39998067936643444,10,8
3,11,11.0,dn12,4,pkg9,9.0,17.0,19,8.065044950046229,13,12,1.0,2,1
3,12,12.0,dn14,5,pkg21,8.0,18.0,21,8.065044950046229,20,16,1.0,3,4
3,13,13.0,dn12,4,pkg14,10.0,15.0,25,8.065044950046229,37,25,0.0,10,12
3,13,13.0,dn15,5,pkg28,20.0,25.0,32,8.065044950046229,31,22,0.9987148696173,7,9
3,15,15.0,dn7,3,pkg25,13.0,22.0,27,8.065044950046229,27,21,0.8638529812987656,5,6
3,15,15.0,dn9,3,pkg1,10.0,18.0,22,8.065044950046229,17,16,0.2578757643113509,4,1
3,15,15.0,dn11,4,pkg27,18.0,27.0,33,8.065044950046229,27,21,1.0,6,6
3,16,16.0,dn4,2,pkg29,20.0,27.0,31,8.065044950046229,24,20,1.0,4,4
3,16,16.0,dn8,3,pkg31,25.0,32.0,39,8.065044950046229,30.0,25.0,1.0,7,5.0
3,17,17.0,dn3,1,pkg30,25.0,31.0,37,8.065044950046229,31.0,25.0,1.0,6,6.0
3,20,20.0,dn14,5,pkg33,30.0,37.0,45,8.065044950046229,39.0,30.0,1.0,8,9.0
3,22,22.0,dn5,2,pkg32,29.0,37.0,44,8.065044950046229,42,32,1.0,7,10
3,24,24.0,dn4,2,pkg35,29.0,37.0,48,8.065044950046229,44,34,0.6793222358514858,11,10
3,26,26.0,dn13,5,pkg37,32.0,39.0,49,8.065044950046229,50,38,0.7855682414064981,10,12
3,27,27.0,dn2,1,pkg36,30.0,40.0,44,8.065044950046229,33,30,1.0,4,3
3,27,27.0,dn7,3,pkg38,33.0,41.0,52,8.065044950046229,49,38,0.7621793903595921,11,11
3,27,27.0,dn11,4,pkg34,31.0,39.0,42,8.065044950046229,34.0,31.0,1.0,3,3.0
3,31,31.0,dn1,1,pkg40,37.0,47.0,53,8.065044950046229,43,37,1.0,6,6
3,31,31.0,dn6,2,pkg39,35.0,44.0,47,8.065044950046229,37.0,35.0,1.0,3,2.0
3,36,36.0,dn2,1,pkg41,44.0,52.0,61,8.065044950046229,64,50,1.0,9,14
3,38,38.0,dn8,3,pkg43,44.0,51.0,62,8.065044950046229,66,52,0.6793222358514858,11,14
3,38,38.0,dn9,3,pkg42,47.0,57.0,59,8.065044950046229,50.0,47.0,1.0,2,3.0
3,39,39.0,dn3,1,pkg44,47.0,56.0,65,8.065044950046229,55,47,1.0,9,8
3,44,44.0,dn1,1,pkg45,51.0,61.0,69,8.065044950046229,66,55,1.0,8,11
3,44,44.0,dn15,5,pkg46,53.0,61.0,69,8.065044950046229,58.0,53.0,1.0,8,5.0
3,47,47.0,dn4,2,pkg47,54.0,60.0,66,8.065044950046229,67,57,1.0,6,10
3,49,49.0,dn5,2,pkg48,56.0,66.0,70,8.065044950046229,61.0,56.0,1.0,4,5.0
3,49,49.0,dn6,2,pkg49,57.0,64.0,72,8.065044950046229,69,59,1.0,8,10
3,55,55.0,dn10,4,pkg50,59.0,69.0,71,8.065044950046229,61.0,59.0,1.0,2,2.0
3,56,56.0,dn7,3,pkg51,62.0,71.0,78,8.065044950046229,66.0,62.0,1.0,7,4.0
3,58,58.0,dn3,1,pkg52,62.0,71.0,79,8.065044950046229,76,67,0.981497059608109,8,9
3,58,58.0,dn9,3,pkg53,68.0,77.0,82,8.065044950046229,75.0,68.0,1.0,5,7.0
3,64,64.0,dn10,4,pkg54,68.0,78.0,86,8.065044950046229,78,71,1.0,8,7
3,67,67.0,dn4,2,pkg55,73.0,82.0,87,8.065044950046229,75.0,73.0,1.0,5,2.0
3,69,69.0,dn7,3,pkg56,73.0,80.0,84,8.065044950046229,79,74,1.0,4,5
3,71,71.0,dn5,2,pkg57,78.0,87.0,92,8.065044950046229,87,79,1.0,5,8
3,72,72.0,dn1,1,pkg58,78.0,87.0,90,8.065044950046229,82.0,78.0,1.0,3,4.0
3,72,72.0,dn14,5,pkg59,79.0,87.0,95,8.065044950046229,90,81,1.0,8,9
3,77,77.0,dn8,3,pkg60,86.0,91.0,93,8.065044950046229,88.0,86.0,1.0,2,2.0
3,78,78.0,dn10,4,pkg61,84.0,92.0,94,8.065044950046229,87.0,84.0,1.0,2,3.0
3,78,78.0,dn11,4,pkg62,86.0,92.0,93,8.065044950046229,87.0,86.0,1.0,1,1.0
3,83,83.0,dn1,1,pkg63,91.0,100.0,106,8.065044950046229,97.0,91.0,1.0,6,6.0
3,83,83.0,dn12,4,pkg64,88.0,97.0,104,8.065044950046229,99,91,1.0,7,8
3,86,86.0,dn4,2,pkg65,95.0,103.0,112,8.065044950046229,110,98,1.0,9,12
3,87,87.0,dn7,3,pkg66,91.0,96.0,100,8.065044950046229,97,92,1.0,4,5
3,90,90.0,dn14,5,pkg67,100.0,105.0,113,8.065044950046229,107.0,100.0,1.0,8,7.0
