trial,time,depot_id,pkg_id,pkg_lat,pkg_lon,depot_lat,depot_lon,distance,approx_travel_time
0,0,3,pkg22,37.74331731172092,-122.42259864779801,37.718779,-122.462401,4.39999816025021,10
0,0,4,pkg4,37.74793880573911,-122.41549362388074,37.78929,-122.426797,4.664244710717292,11
0,0,4,pkg8,37.77310115152999,-122.46926442558446,37.78929,-122.426797,4.1087821986851605,9
0,0,4,pkg11,37.78617584084239,-122.39642928745718,37.78929,-122.426797,2.6681482327967108,6
0,0,4,pkg12,37.746419003082046,-122.40830060980026,37.78929,-122.426797,4.994009648273307,11
0,0,5,pkg1,37.72261678304087,-122.44873008423035,37.739611,-122.492203,4.228803778425815,10
0,0,5,pkg2,37.76397890927038,-122.47551909649188,37.739611,-122.492203,3.0548453384407175,7
0,0,5,pkg3,37.72838348341742,-122.45628574200043,37.739611,-122.492203,3.367689594840716,8
0,0,5,pkg5,37.72110224515376,-122.5012583440802,37.739611,-122.492203,2.1880643860561935,5
0,0,5,pkg6,37.779804506686716,-122.49454760697658,37.739611,-122.492203,4.436041328984647,10
0,0,5,pkg7,37.77297376531437,-122.48100030583758,37.739611,-122.492203,3.805600923758514,9
0,0,5,pkg8,37.77310115152999,-122.46926442558446,37.739611,-122.492203,4.198696047361138,10
0,0,5,pkg9,37.724593591822114,-122.46880296639262,37.739611,-122.492203,2.627763387129653,6
0,0,5,pkg15,37.751031283628706,-122.50660667426612,37.739611,-122.492203,1.7781545292953231,4
0,0,5,pkg16,37.748076849603585,-122.46812429027767,37.739611,-122.492203,2.2972374633621344,5
0,0,5,pkg18,37.74436939171663,-122.45791993991776,37.739611,-122.492203,3.034494926660137,7
0,0,5,pkg19,37.75403656546103,-122.48264850982625,37.739611,-122.492203,1.7952926443284019,4
0,0,5,pkg20,37.71406446408974,-122.48649463311172,37.739611,-122.492203,2.8601692798535256,7
0,1,2,pkg1,37.72261678304087,-122.44873008423035,37.751751,-122.410654,4.619812341512728,10
0,1,2,pkg3,37.72838348341742,-122.45628574200043,37.751751,-122.410654,4.740246006096341,11
0,1,2,pkg4,37.74793880573911,-122.41549362388074,37.751751,-122.410654,0.5955216347072317,2
0,1,2,pkg10,37.71560464297584,-122.4048093933317,37.751751,-122.410654,4.0176030465343,9
0,1,2,pkg11,37.78617584084239,-122.39642928745718,37.751751,-122.410654,3.9925853387265913,9
0,1,2,pkg12,37.746419003082046,-122.40830060980026,37.751751,-122.410654,0.622625656794712,2
0,1,2,pkg17,37.74717182902261,-122.39749383060699,37.751751,-122.410654,1.253430384437003,3
0,1,2,pkg18,37.74436939171663,-122.45791993991776,37.751751,-122.410654,4.200247688324692,10
0,1,2,pkg21,37.72078662313689,-122.43770134140281,37.751751,-122.410654,4.1494398612904995,9
0,1,2,pkg22,37.74331731172092,-122.42259864779801,37.751751,-122.410654,1.3960538697186164,3
0,1,3,pkg1,37.72261678304087,-122.44873008423035,37.718779,-122.462401,1.2650401603946089,3
0,1,3,pkg3,37.72838348341742,-122.45628574200043,37.718779,-122.462401,1.1855828110980764,3
0,1,3,pkg5,37.72110224515376,-122.5012583440802,37.718779,-122.462401,3.3983205982119933,8
0,1,3,pkg9,37.724593591822114,-122.46880296639262,37.718779,-122.462401,0.8500739142035991,2
0,1,3,pkg18,37.74436939171663,-122.45791993991776,37.718779,-122.462401,2.8482587903243797,7
0,1,3,pkg19,37.75403656546103,-122.48264850982625,37.718779,-122.462401,4.2690700385573885,10
0,1,3,pkg20,37.71406446408974,-122.48649463311172,37.718779,-122.462401,2.164676845334983,5
0,1,3,pkg21,37.72078662313689,-122.43770134140281,37.718779,-122.462401,2.165348410669492,5
0,1,3,pkg22,37.74331731172092,-122.42259864779801,37.718779,-122.462401,4.39999816025021,10
0,1,4,pkg4,37.74793880573911,-122.41549362388074,37.78929,-122.426797,4.664244710717292,11
0,1,4,pkg8,37.77310115152999,-122.46926442558446,37.78929,-122.426797,4.1087821986851605,9
0,1,4,pkg11,37.78617584084239,-122.39642928745718,37.78929,-122.426797,2.6681482327967108,6
0,1,4,pkg12,37.746419003082046,-122.40830060980026,37.78929,-122.426797,4.994009648273307,11
0,1,5,pkg1,37.72261678304087,-122.44873008423035,37.739611,-122.492203,4.228803778425815,10
0,1,5,pkg3,37.72838348341742,-122.45628574200043,37.739611,-122.492203,3.367689594840716,8
0,1,5,pkg5,37.72110224515376,-122.5012583440802,37.739611,-122.492203,2.1880643860561935,5
0,1,5,pkg7,37.77297376531437,-122.48100030583758,37.739611,-122.492203,3.805600923758514,9
0,1,5,pkg8,37.77310115152999,-122.46926442558446,37.739611,-122.492203,4.198696047361138,10
0,1,5,pkg9,37.724593591822114,-122.46880296639262,37.739611,-122.492203,2.627763387129653,6
0,1,5,pkg15,37.751031283628706,-122.50660667426612,37.739611,-122.492203,1.7781545292953231,4
0,1,5,pkg18,37.74436939171663,-122.45791993991776,37.739611,-122.492203,3.034494926660137,7
0,1,5,pkg19,37.75403656546103,-122.48264850982625,37.739611,-122.492203,1.7952926443284019,4
0,1,5,pkg20,37.71406446408974,-122.48649463311172,37.739611,-122.492203,2.8601692798535256,7
0,8,5,pkg7,37.77297376531437,-122.48100030583758,37.739611,-122.492203,3.805600923758514,9
0,8,5,pkg18,37.74436939171663,-122.45791993991776,37.739611,-122.492203,3.034494926660137,7
0,8,5,pkg20,37.71406446408974,-122.48649463311172,37.739611,-122.492203,2.8601692798535256,7
0,8,5,pkg24,37.77012252174613,-122.48260155414405,37.739611,-122.492203,3.4664053109440687,8
0,8,5,pkg25,37.736095777073565,-122.45466448423883,37.739611,-122.492203,3.2958447530101442,8
0,8,5,pkg27,37.7550877686739,-122.4545073307063,37.739611,-122.492203,3.702464161834297,8
0,9,1,pkg7,37.77297376531437,-122.48100030583758,37.774524,-122.473656,0.6624575879925282,2
0,9,1,pkg14,37.795397416191435,-122.49324784765852,37.774524,-122.473656,2.8651814463319045,7
0,9,1,pkg18,37.74436939171663,-122.45791993991776,37.774524,-122.473656,3.5964755740973047,8
0,9,1,pkg24,37.77012252174613,-122.48260155414405,37.774524,-122.473656,0.9182927636656226,2
0,9,1,pkg25,37.736095777073565,-122.45466448423883,37.774524,-122.473656,4.548804808894575,10
0,9,1,pkg26,37.78779183173866,-122.49740629959383,37.774524,-122.473656,2.5341442053904752,6
0,9,1,pkg27,37.7550877686739,-122.4545073307063,37.774524,-122.473656,2.7162139766155438,6
0,9,3,pkg18,37.74436939171663,-122.45791993991776,37.718779,-122.462401,2.8482587903243797,7
0,9,3,pkg22,37.74331731172092,-122.42259864779801,37.718779,-122.462401,4.39999816025021,10
0,9,3,pkg25,37.736095777073565,-122.45466448423883,37.718779,-122.462401,2.0248358728875537,5
0,9,3,pkg27,37.7550877686739,-122.4545073307063,37.718779,-122.462401,4.061746649135806,9
0,10,2,pkg10,37.71560464297584,-122.4048093933317,37.751751,-122.410654,4.0176030465343,9
0,10,2,pkg12,37.746419003082046,-122.40830060980026,37.751751,-122.410654,0.622625656794712,2
0,10,2,pkg18,37.74436939171663,-122.45791993991776,37.751751,-122.410654,4.200247688324692,10
0,10,2,pkg23,37.76760178929665,-122.40478135630521,37.751751,-122.410654,1.8209575035518901,4
0,10,2,pkg25,37.736095777073565,-122.45466448423883,37.751751,-122.410654,4.2075735917389965,10
0,10,2,pkg27,37.7550877686739,-122.4545073307063,37.751751,-122.410654,3.8402477775066055,9
0,11,5,pkg18,37.74436939171663,-122.45791993991776,37.739611,-122.492203,3.034494926660137,7
0,11,5,pkg24,37.77012252174613,-122.48260155414405,37.739611,-122.492203,3.4664053109440687,8
0,11,5,pkg25,37.736095777073565,-122.45466448423883,37.739611,-122.492203,3.2958447530101442,8
0,11,5,pkg27,37.7550877686739,-122.4545073307063,37.739611,-122.492203,3.702464161834297,8
0,12,3,pkg18,37.74436939171663,-122.45791993991776,37.718779,-122.462401,2.8482587903243797,7
0,12,3,pkg25,37.736095777073565,-122.45466448423883,37.718779,-122.462401,2.0248358728875537,5
0,12,3,pkg27,37.7550877686739,-122.4545073307063,37.718779,-122.462401,4.061746649135806,9
0,13,5,pkg25,37.736095777073565,-122.45466448423883,37.739611,-122.492203,3.2958447530101442,8
0,13,5,pkg27,37.7550877686739,-122.4545073307063,37.739611,-122.492203,3.702464161834297,8
0,13,5,pkg28,37.767506323964994,-122.45350035456525,37.739611,-122.492203,4.5646360033852345,10
0,15,1,pkg25,37.736095777073565,-122.45466448423883,37.774524,-122.473656,4.548804808894575,10
0,15,1,pkg26,37.78779183173866,-122.49740629959383,37.774524,-122.473656,2.5341442053904752,6
0,15,1,pkg27,37.7550877686739,-122.4545073307063,37.774524,-122.473656,2.7162139766155438,6
0,15,1,pkg29,37.79013418922843,-122.48597883037037,37.774524,-122.473656,2.0284545537505156,5
0,15,4,pkg12,37.746419003082046,-122.40830060980026,37.78929,-122.426797,4.994009648273307,11
0,15,4,pkg23,37.76760178929665,-122.40478135630521,37.78929,-122.426797,3.065776288719295,7
0,15,4,pkg27,37.7550877686739,-122.4545073307063,37.78929,-122.426797,4.478086459039614,10
0,16,1,pkg25,37.736095777073565,-122.45466448423883,37.774524,-122.473656,4.548804808894575,10
0,16,1,pkg26,37.78779183173866,-122.49740629959383,37.774524,-122.473656,2.5341442053904752,6
0,16,3,pkg25,37.736095777073565,-122.45466448423883,37.718779,-122.462401,2.0248358728875537,5
0,16,3,pkg30,37.71092895033288,-122.41720150451029,37.718779,-122.462401,4.036161236589103,9
0,16,3,pkg31,37.73311182627455,-122.44237192548196,37.718779,-122.462401,2.3551939119525525,6
0,17,2,pkg30,37.71092895033288,-122.41720150451029,37.751751,-122.410654,4.536716924048538,10
0,18,1,pkg33,37.79132358504207,-122.50534036743737,37.774524,-122.473656,3.3242754525290406,8
0,18,3,pkg32,37.712766442989945,-122.46476600160845,37.718779,-122.462401,0.6942353582355891,2
0,24,4,pkg34,37.766155323153434,-122.39893000521056,37.78929,-122.426797,3.5219736379428648,8
0,25,4,pkg34,37.766155323153434,-122.39893000521056,37.78929,-122.426797,3.5219736379428648,8
0,28,1,pkg37,37.75104478533977,-122.4992617947086,37.774524,-122.473656,3.4180557944506855,8
0,28,2,pkg36,37.734875269836024,-122.43070386345627,37.751751,-122.410654,2.5529899072665696,6
0,28,3,pkg35,37.719682351661746,-122.47178138734303,37.718779,-122.462401,0.8240966291900012,2
0,28,3,pkg36,37.734875269836024,-122.43070386345627,37.718779,-122.462401,3.284414566791251,8
0,28,3,pkg37,37.75104478533977,-122.4992617947086,37.718779,-122.462401,4.793674491026194,11
0,29,1,pkg37,37.75104478533977,-122.4992617947086,37.774524,-122.473656,3.4180557944506855,8
0,29,3,pkg37,37.75104478533977,-122.4992617947086,37.718779,-122.462401,4.793674491026194,11
0,29,5,pkg37,37.75104478533977,-122.4992617947086,37.739611,-122.492203,1.402740731607761,4
0,30,1,pkg38,37.737097136518194,-122.478357880537,37.774524,-122.473656,4.146626101697922,9
0,30,3,pkg38,37.737097136518194,-122.478357880537,37.718779,-122.462401,2.4524041016449134,6
0,30,5,pkg38,37.737097136518194,-122.478357880537,37.739611,-122.492203,1.2385462808367127,3
0,31,2,pkg39,37.78378830472371,-122.41214893228266,37.751751,-122.410654,3.5345139071669465,8
0,31,4,pkg39,37.78378830472371,-122.41214893228266,37.78929,-122.426797,1.4131391422633142,4
0,32,2,pkg39,37.78378830472371,-122.41214893228266,37.751751,-122.410654,3.5345139071669465,8
0,32,2,pkg40,37.7317923829472,-122.44252255608808,37.751751,-122.410654,3.5445072190872233,8
0,32,3,pkg40,37.7317923829472,-122.44252255608808,37.718779,-122.462401,2.2500593788356857,5
0,32,4,pkg39,37.78378830472371,-122.41214893228266,37.78929,-122.426797,1.4131391422633142,4
0,33,1,pkg41,37.75569030334844,-122.50391607786989,37.774524,-122.473656,3.35690748921568,8
0,34,1,pkg41,37.75569030334844,-122.50391607786989,37.774524,-122.473656,3.35690748921568,8
0,35,1,pkg42,37.775421711448374,-122.5037250457096,37.774524,-122.473656,2.622192451044733,6
0,36,1,pkg42,37.775421711448374,-122.5037250457096,37.774524,-122.473656,2.622192451044733,6
0,39,1,pkg43,37.75032821994479,-122.43161343679205,37.774524,-122.473656,4.53300153655385,10
0,39,2,pkg43,37.75032821994479,-122.43161343679205,37.751751,-122.410654,1.8338210250087938,4
0,39,3,pkg43,37.75032821994479,-122.43161343679205,37.718779,-122.462401,4.393361379149903,10
0,39,4,pkg43,37.75032821994479,-122.43161343679205,37.78929,-122.426797,4.316007111906176,10
0,40,1,pkg44,37.78112364947348,-122.44380818273119,37.774524,-122.473656,2.700705734145668,6
0,40,2,pkg44,37.78112364947348,-122.44380818273119,37.751751,-122.410654,4.339683019331333,10
0,40,4,pkg44,37.78112364947348,-122.44380818273119,37.78929,-122.426797,1.7343091276315965,4
0,43,5,pkg45,37.75978904236926,-122.48698809190846,37.739611,-122.492203,2.270590931505411,5
0,44,5,pkg45,37.75978904236926,-122.48698809190846,37.739611,-122.492203,2.270590931505411,5
0,45,2,pkg46,37.74430022738946,-122.45162146410243,37.751751,-122.410654,3.6648014328204677,8
0,45,3,pkg46,37.74430022738946,-122.45162146410243,37.718779,-122.462401,2.9665042558170973,7
0,45,5,pkg46,37.74430022738946,-122.45162146410243,37.739611,-122.492203,3.5754816575683197,8
0,46,1,pkg46,37.74430022738946,-122.45162146410243,37.774524,-122.473656,3.846233529512041,9
0,46,2,pkg46,37.74430022738946,-122.45162146410243,37.751751,-122.410654,3.6648014328204677,8
0,46,3,pkg46,37.74430022738946,-122.45162146410243,37.718779,-122.462401,2.9665042558170973,7
0,46,5,pkg46,37.74430022738946,-122.45162146410243,37.739611,-122.492203,3.5754816575683197,8
0,47,1,pkg47,37.764025935267746,-122.41833198540691,37.774524,-122.473656,4.958838716252455,11
0,47,2,pkg47,37.764025935267746,-122.41833198540691,37.751751,-122.410654,1.509724414881651,4
0,47,4,pkg47,37.764025935267746,-122.41833198540691,37.78929,-122.426797,2.881418906510643,7
0,49,1,pkg48,37.73006619425571,-122.48316566693336,37.774524,-122.473656,4.971120095380121,11
0,49,3,pkg48,37.73006619425571,-122.48316566693336,37.718779,-122.462401,2.1970200417225145,5
0,49,5,pkg48,37.73006619425571,-122.48316566693336,37.739611,-122.492203,1.314669237529455,3
0,50,1,pkg48,37.73006619425571,-122.48316566693336,37.774524,-122.473656,4.971120095380121,11
0,50,2,pkg49,37.72956783001306,-122.39694223412886,37.751751,-122.410654,2.7223077831401103,6
0,50,3,pkg48,37.73006619425571,-122.48316566693336,37.718779,-122.462401,2.1970200417225145,5
0,50,5,pkg48,37.73006619425571,-122.48316566693336,37.739611,-122.492203,1.314669237529455,3
0,51,2,pkg49,37.72956783001306,-122.39694223412886,37.751751,-122.410654,2.7223077831401103,6
0,53,1,pkg50,37.73668931995107,-122.47915585510064,37.774524,-122.473656,4.198746181499891,10
0,53,3,pkg50,37.73668931995107,-122.47915585510064,37.718779,-122.462401,2.4562484291036686,6
0,53,5,pkg50,37.73668931995107,-122.47915585510064,37.739611,-122.492203,1.182296122206041,3
0,54,1,pkg50,37.73668931995107,-122.47915585510064,37.774524,-122.473656,4.198746181499891,10
0,54,2,pkg51,37.7530325373381,-122.4105151980614,37.751751,-122.410654,0.1418066108844953,1
0,54,3,pkg50,37.73668931995107,-122.47915585510064,37.718779,-122.462401,2.4562484291036686,6
0,54,4,pkg51,37.7530325373381,-122.4105151980614,37.78929,-122.426797,4.241869365909963,10
0,54,5,pkg50,37.73668931995107,-122.47915585510064,37.739611,-122.492203,1.182296122206041,3
0,55,2,pkg51,37.7530325373381,-122.4105151980614,37.751751,-122.410654,0.1418066108844953,1
0,55,3,pkg52,37.71566842688528,-122.4481294252824,37.718779,-122.462401,1.2910607121524376,3
0,55,4,pkg51,37.7530325373381,-122.4105151980614,37.78929,-122.426797,4.241869365909963,10
0,55,5,pkg52,37.71566842688528,-122.4481294252824,37.739611,-122.492203,4.662926693280684,11
0,56,3,pkg52,37.71566842688528,-122.4481294252824,37.718779,-122.462401,1.2910607121524376,3
0,56,3,pkg53,37.72093916037311,-122.43539568760424,37.718779,-122.462401,2.3670837788206476,6
0,56,5,pkg52,37.71566842688528,-122.4481294252824,37.739611,-122.492203,4.662926693280684,11
0,59,3,pkg54,37.72258277035883,-122.41829824918135,37.718779,-122.462401,3.868812339181316,9
0,59,4,pkg55,37.7588284976213,-122.40444468814366,37.78929,-122.426797,3.8826000309702096,9
0,60,1,pkg56,37.775287358299856,-122.47106509881318,37.774524,-122.473656,0.2409562445038222,1
0,60,2,pkg54,37.72258277035883,-122.41829824918135,37.751751,-122.410654,3.2841648222295237,8
0,60,2,pkg55,37.7588284976213,-122.40444468814366,37.751751,-122.410654,0.949621640309158,3
0,60,3,pkg54,37.72258277035883,-122.41829824918135,37.718779,-122.462401,3.868812339181316,9
0,60,4,pkg55,37.7588284976213,-122.40444468814366,37.78929,-122.426797,3.8826000309702096,9
0,60,4,pkg56,37.775287358299856,-122.47106509881318,37.78929,-122.426797,4.155122314511357,9
0,60,5,pkg56,37.775287358299856,-122.47106509881318,37.739611,-122.492203,4.343280928166107,10
0,62,1,pkg57,37.74211794435576,-122.4820159765975,37.774524,-122.473656,3.646352346008446,8
0,62,5,pkg57,37.74211794435576,-122.4820159765975,37.739611,-122.492203,0.9301465358427226,2
0,63,1,pkg58,37.749759786484454,-122.44784022419489,37.774524,-122.473656,3.538199796036083,8
0,63,2,pkg58,37.749759786484454,-122.44784022419489,37.751751,-122.410654,3.2490898070236143,7
0,63,4,pkg58,37.749759786484454,-122.44784022419489,37.78929,-122.426797,4.728535637126561,11
0,63,5,pkg58,37.749759786484454,-122.44784022419489,37.739611,-122.492203,4.025883651748197,9
0,66,2,pkg59,37.741017184612126,-122.41508258380884,37.751751,-122.410654,1.2447963112177338,3
0,66,3,pkg59,37.741017184612126,-122.41508258380884,37.718779,-122.462401,4.798975488200314,11
0,67,2,pkg59,37.741017184612126,-122.41508258380884,37.751751,-122.410654,1.2447963112177338,3
0,67,2,pkg60,37.7226288615066,-122.43949185697713,37.751751,-122.410654,4.078363858558427,9
0,67,3,pkg59,37.741017184612126,-122.41508258380884,37.718779,-122.462401,4.798975488200314,11
0,67,3,pkg60,37.7226288615066,-122.43949185697713,37.718779,-122.462401,2.0423998534376517,5
0,67,5,pkg60,37.7226288615066,-122.43949185697713,37.739611,-122.492203,4.963388630525529,11
0,71,2,pkg61,37.71438580748872,-122.4114475172631,37.751751,-122.410654,4.120093764954872,9
0,71,3,pkg61,37.71438580748872,-122.4114475172631,37.718779,-122.462401,4.470248619000203,10
0,73,2,pkg62,37.709134468252984,-122.41740109473652,37.751751,-122.410654,4.73518412175309,11
0,73,3,pkg62,37.709134468252984,-122.41740109473652,37.718779,-122.462401,4.066446052101049,9
0,74,2,pkg62,37.709134468252984,-122.41740109473652,37.751751,-122.410654,4.73518412175309,11
0,74,2,pkg63,37.711642151256385,-122.4112253665577,37.751751,-122.410654,4.422281366938113,10
0,74,3,pkg62,37.709134468252984,-122.41740109473652,37.718779,-122.462401,4.066446052101049,9
0,74,3,pkg63,37.711642151256385,-122.4112253665577,37.718779,-122.462401,4.5322946204440555,10
0,81,5,pkg64,37.720020827655,-122.49008983597177,37.739611,-122.492203,2.167664377975574,5
0,82,3,pkg64,37.720020827655,-122.49008983597177,37.718779,-122.462401,2.418589251520467,6
0,82,5,pkg64,37.720020827655,-122.49008983597177,37.739611,-122.492203,2.167664377975574,5
0,84,2,pkg65,37.73554886171999,-122.41290884531966,37.751751,-122.410654,1.7970722841719766,4
0,84,3,pkg65,37.73554886171999,-122.41290884531966,37.718779,-122.462401,4.694647234671709,11
0,85,2,pkg65,37.73554886171999,-122.41290884531966,37.751751,-122.410654,1.7970722841719766,4
0,85,2,pkg66,37.79328473711511,-122.40358835857548,37.751751,-122.410654,4.620285804206609,10
0,85,3,pkg65,37.73554886171999,-122.41290884531966,37.718779,-122.462401,4.694647234671709,11
0,85,4,pkg66,37.79328473711511,-122.40358835857548,37.78929,-122.426797,2.0694041819902242,5
0,86,4,pkg67,37.75041829224145,-122.41303005682548,37.78929,-122.426797,4.45046871322311,10
0,93,2,pkg68,37.77295669290633,-122.40375237628439,37.751751,-122.410654,2.4140526884522138,6
0,93,4,pkg68,37.77295669290633,-122.40375237628439,37.78929,-122.426797,2.697367084132887,6
0,94,2,pkg68,37.77295669290633,-122.40375237628439,37.751751,-122.410654,2.4140526884522138,6
0,94,2,pkg69,37.78475875209497,-122.40389219753789,37.751751,-122.410654,3.6864899045005597,8
0,94,4,pkg68,37.77295669290633,-122.40375237628439,37.78929,-122.426797,2.697367084132887,6
0,94,4,pkg69,37.78475875209497,-122.40389219753789,37.78929,-122.426797,2.0573295282147406,5
0,98,1,pkg70,37.751324423854996,-122.50543920869345,37.774524,-122.473656,3.7707230801908604,9
0,98,5,pkg70,37.751324423854996,-122.50543920869345,37.739611,-122.492203,1.731774237319469,4
0,99,1,pkg70,37.751324423854996,-122.50543920869345,37.774524,-122.473656,3.7707230801908604,9
0,99,5,pkg70,37.751324423854996,-122.50543920869345,37.739611,-122.492203,1.731774237319469,4
1,0,1,pkg1,37.75802349091719,-122.49289608224912,37.774524,-122.473656,2.4742466129826464,6
1,0,1,pkg3,37.75583673663461,-122.45932318018976,37.774524,-122.473656,2.409476256477062,6
1,0,1,pkg4,37.79040508665306,-122.44176657966544,37.774524,-122.473656,3.2840663313745684,8
1,0,1,pkg7,37.789564945019855,-122.46207256559617,37.774524,-122.473656,1.9412322489208014,5
1,0,1,pkg8,37.782718247210845,-122.418254050641,37.774524,-122.473656,4.911252920578013,11
1,0,1,pkg10,37.76396584314322,-122.46609402743299,37.774524,-122.473656,1.3376723369160772,3
1,0,1,pkg12,37.786816854048176,-122.47725911222182,37.774524,-122.473656,1.3911726675068918,3
1,0,1,pkg13,37.77375384726836,-122.4304849166491,37.774524,-122.473656,3.7631252009248124,9
1,0,1,pkg14,37.76979268859311,-122.49846239321845,37.774524,-122.473656,2.2239221095508217,5
1,0,1,pkg17,37.74547980182459,-122.43773729001954,37.774524,-122.473656,4.478722481990417,10
1,0,1,pkg18,37.77852759195831,-122.43892549601718,37.774524,-122.473656,3.058431886046252,7
1,0,1,pkg20,37.7548185124528,-122.45243594511535,37.774524,-122.473656,2.8532964928957996,7
1,0,1,pkg21,37.766154380021256,-122.4641951782916,37.774524,-122.473656,1.2374798977978292,3
1,0,2,pkg3,37.75583673663461,-122.45932318018976,37.751751,-122.410654,4.2661769487195755,10
1,0,2,pkg6,37.74891174659689,-122.39945674527176,37.751751,-122.410654,1.02508229377607,3
1,0,2,pkg8,37.782718247210845,-122.418254050641,37.751751,-122.410654,3.4777714042536783,8
1,0,2,pkg11,37.71978010435263,-122.41166286868085,37.751751,-122.410654,3.525889143132622,8
1,0,2,pkg13,37.77375384726836,-122.4304849166491,37.751751,-122.410654,2.978450077662365,7
1,0,2,pkg15,37.749613405421314,-122.402961944709,37.751751,-122.410654,0.7107556850808752,2
1,0,2,pkg17,37.74547980182459,-122.43773729001954,37.751751,-122.410654,2.4602397832887295,6
1,0,2,pkg18,37.77852759195831,-122.43892549601718,37.751751,-122.410654,3.845024406484605,9
1,0,2,pkg20,37.7548185124528,-122.45243594511535,37.751751,-122.410654,3.657710567321617,8
1,0,2,pkg21,37.766154380021256,-122.4641951782916,37.751751,-122.410654,4.929149859472552,11
1,0,2,pkg22,37.740953847644064,-122.4054733311117,37.751751,-122.410654,1.2731955371513037,3
1,0,3,pkg2,37.711427689841884,-122.46313121449592,37.718779,-122.462401,0.8129804505562722,2
1,0,3,pkg3,37.75583673663461,-122.45932318018976,37.718779,-122.462401,4.094414441159151,9
1,0,3,pkg5,37.71671973364279,-122.47490609484815,37.718779,-122.462401,1.1139838543008047,3
1,0,3,pkg9,37.72734328741693,-122.50702235899556,37.718779,-122.462401,4.003917472372668,9
1,0,3,pkg10,37.76396584314322,-122.46609402743299,37.718779,-122.462401,4.992236625705314,11
1,0,3,pkg11,37.71978010435263,-122.41166286868085,37.718779,-122.462401,4.426203793815737,10
1,0,3,pkg16,37.7086916125414,-122.47295296661916,37.718779,-122.462401,1.4435773316904756,4
1,0,3,pkg17,37.74547980182459,-122.43773729001954,37.718779,-122.462401,3.6453949940865864,8
1,0,3,pkg19,37.70745402836607,-122.45568901581314,37.718779,-122.462401,1.3790183130606835,3
1,0,3,pkg20,37.7548185124528,-122.45243594511535,37.718779,-122.462401,4.067195853954809,9
1,0,4,pkg3,37.75583673663461,-122.45932318018976,37.78929,-122.426797,4.652024516324664,10
1,0,4,pkg4,37.79040508665306,-122.44176657966544,37.78929,-122.426797,1.31001948086086,3
